Order ID,price,Products,Total Revenue,Quantity Ordered,Purchase Address,Date,new date
188172,12000,Smart Watches,24000,2,"476 North St, Seattle, WA 98101",20-Jun-52,20/06/1951
188173,4000,Trimmer Shever,4000,1,"85 Lincoln St, San Francisco, CA 94016",21-Jun-52,21/06/1951
188174,60000,Tablets,60000,1,"980 Walnut St, Seattle, WA 98101",22-Jun-52,22/06/1951
188175,12000,Smart Watches,12000,1,"586 Johnson St, Portland, ME 04101",23-Jun-52,23/06/1951
188176,12000,Smart Watches,12000,1,"504 5th St, San Francisco, CA 94016",24-Jun-52,24/06/1951
188177,6500,Wireless Earbuds,6500,1,"751 1st St, San Francisco, CA 94016",25-Jun-52,25/06/1951
188178,6500,Wireless Earbuds,6500,1,"470 Highland St, Dallas, TX 75001",26-Jun-52,26/06/1951
188179,12000,Smart Watches,12000,1,"940 5th St, Austin, TX 73301",27-Jun-52,27/06/1951
188180,5000,Power bank,5000,1,"637 Maple St, Los Angeles, CA 90001",28-Jun-52,28/06/1951
188181,6500,Wireless Earbuds,6500,1,"530 Park St, New York City, NY 10001",29-Jun-52,29/06/1951
188182,6500,Wireless Earbuds,6500,1,"548 Forest St, Boston, MA 02215",30-Jun-52,30/06/1951
188183,8000,Bluethoth Speakers,8000,1,"345 Washington St, Atlanta, GA 30301",01-Jul-52,01/07/1951
188184,60000,Tablets,60000,1,"769 Willow St, New York City, NY 10001",02-Jul-52,02/07/1951
188185,60000,Tablets,120000,2,"982 Sunset St, New York City, NY 10001",03-Jul-52,03/07/1951
188186,12000,Smart Watches,12000,1,"20 12th St, New York City, NY 10001",04-Jul-52,04/07/1951
188187,2500,Wall Charger,2500,1,"611 12th St, San Francisco, CA 94016",05-Jul-52,05/07/1951
188188,5000,Power bank,5000,1,"22 9th St, Portland, OR 97035",06-Jul-52,06/07/1951
188189,60000,Tablets,60000,1,"228 2nd St, New York City, NY 10001",07-Jul-52,07/07/1951
188190,12000,Smart Watches,24000,2,"967 14th St, Los Angeles, CA 90001",08-Jul-52,08/07/1951
188191,8000,Bluethoth Speakers,8000,1,"643 13th St, San Francisco, CA 94016",09-Jul-52,09/07/1951
188192,12000,Smart Watches,12000,1,"553 Forest St, Austin, TX 73301",10-Jul-52,10/07/1951
188193,12000,Smart Watches,12000,1,"648 Forest St, San Francisco, CA 94016",11-Jul-52,11/07/1951
188194,8000,Bluethoth Speakers,8000,1,"412 1st St, Atlanta, GA 30301",12-Jul-52,12/07/1951
188195,6500,Wireless Earbuds,6500,1,"437 Madison St, Boston, MA 02215",13-Jul-52,13/07/1951
188196,12000,Smart Watches,12000,1,"441 8th St, San Francisco, CA 94016",14-Jul-52,14/07/1951
188197,12000,Smart Watches,12000,1,"284 Meadow St, New York City, NY 10001",15-Jul-52,15/07/1951
188198,12000,Smart Watches,12000,1,"349 14th St, Los Angeles, CA 90001",16-Jul-52,16/07/1951
188199,60000,Tablets,60000,1,"558 12th St, Los Angeles, CA 90001",17-Jul-52,17/07/1951
188200,12000,Smart Watches,12000,1,"487 4th St, Boston, MA 02215",18-Jul-52,18/07/1951
188201,8000,Bluethoth Speakers,8000,1,"768 Jefferson St, San Francisco, CA 94016",19-Jul-52,19/07/1951
188202,4000,Trimmer Shever,4000,1,"690 Park St, Boston, MA 02215",20-Jul-52,20/07/1951
188203,60000,Tablets,60000,1,"386 Chestnut St, Boston, MA 02215",21-Jul-52,21/07/1951
188204,12000,Smart Watches,12000,1,"746 Johnson St, Atlanta, GA 30301",22-Jul-52,22/07/1951
188205,12000,Smart Watches,12000,1,"234 Madison St, New York City, NY 10001",23-Jul-52,23/07/1951
188206,12000,Smart Watches,12000,1,"114 Sunset St, Atlanta, GA 30301",24-Jul-52,24/07/1951
188207,150000,Laptops,150000,1,"156 Ridge St, Boston, MA 02215",25-Jul-52,25/07/1951
188208,12000,Smart Watches,12000,1,"775 9th St, Atlanta, GA 30301",26-Jul-52,26/07/1951
188209,4000,Trimmer Shever,4000,1,"319 Walnut St, Portland, ME 04101",27-Jul-52,27/07/1951
188210,6500,Wireless Earbuds,6500,1,"994 Sunset St, New York City, NY 10001",28-Jul-52,28/07/1951
188211,6500,Wireless Earbuds,6500,1,"643 4th St, Dallas, TX 75001",29-Jul-52,29/07/1951
188212,4000,Trimmer Shever,4000,1,"451 Willow St, San Francisco, CA 94016",30-Jul-52,30/07/1951
188213,12000,Smart Watches,12000,1,"381 Center St, San Francisco, CA 94016",31-Jul-52,31/07/1951
188214,12000,Smart Watches,24000,2,"86 Park St, Los Angeles, CA 90001",01-Aug-52,01/08/1951
188215,12000,Smart Watches,12000,1,"706 1st St, Dallas, TX 75001",02-Aug-52,02/08/1951
188216,60000,Tablets,60000,1,"348 14th St, Dallas, TX 75001",03-Aug-52,03/08/1951
188217,150000,Laptops,150000,1,"218 Walnut St, Portland, OR 97035",04-Aug-52,04/08/1951
188218,12000,Smart Watches,12000,1,"204 Dogwood St, Seattle, WA 98101",05-Aug-52,05/08/1951
188219,60000,Tablets,60000,1,"671 Ridge St, Boston, MA 02215",06-Aug-52,06/08/1951
188220,12000,Smart Watches,12000,1,"41 South St, Los Angeles, CA 90001",07-Aug-52,07/08/1951
188221,12000,Smart Watches,12000,1,"140 River St, New York City, NY 10001",08-Aug-52,08/08/1951
188222,12000,Smart Watches,12000,1,"446 Dogwood St, Dallas, TX 75001",09-Aug-52,09/08/1951
188223,150000,Laptops,150000,1,"890 Washington St, Boston, MA 02215",10-Aug-52,10/08/1951
188224,12000,Smart Watches,12000,1,"834 Pine St, Atlanta, GA 30301",11-Aug-52,11/08/1951
188225,12000,Smart Watches,36000,3,"309 8th St, Dallas, TX 75001",12-Aug-52,12/08/1951
188226,2500,Wall Charger,2500,1,"748 Walnut St, New York City, NY 10001",13-Aug-52,13/08/1951
188227,8000,Bluethoth Speakers,8000,1,"694 9th St, Portland, OR 97035",14-Aug-52,14/08/1951
188228,12000,Smart Watches,12000,1,"832 Chestnut St, Seattle, WA 98101",15-Aug-52,15/08/1951
188229,12000,Smart Watches,12000,1,"943 Lincoln St, Seattle, WA 98101",16-Aug-52,16/08/1951
188230,60000,Tablets,60000,1,"595 Park St, Los Angeles, CA 90001",17-Aug-52,17/08/1951
188231,4000,Trimmer Shever,4000,1,"632 Chestnut St, New York City, NY 10001",18-Aug-52,18/08/1951
188232,6500,Wireless Earbuds,6500,1,"72 1st St, Portland, OR 97035",19-Aug-52,19/08/1951
188233,8000,Bluethoth Speakers,8000,1,"394 5th St, Atlanta, GA 30301",20-Aug-52,20/08/1951
188234,6500,Wireless Earbuds,6500,1,"755 Spruce St, Seattle, WA 98101",21-Aug-52,21/08/1951
188235,12000,Smart Watches,24000,2,"986 Park St, San Francisco, CA 94016",22-Aug-52,22/08/1951
188236,12000,Smart Watches,12000,1,"573 6th St, Dallas, TX 75001",23-Aug-52,23/08/1951
188237,12000,Smart Watches,12000,1,"464 Center St, Los Angeles, CA 90001",24-Aug-52,24/08/1951
188238,12000,Smart Watches,12000,1,"232 Walnut St, Portland, ME 04101",25-Aug-52,25/08/1951
188239,60000,Tablets,60000,1,"962 Sunset St, San Francisco, CA 94016",26-Aug-52,26/08/1951
188240,12000,Smart Watches,12000,1,"608 6th St, San Francisco, CA 94016",27-Aug-52,27/08/1951
188241,12000,Smart Watches,36000,3,"692 Dogwood St, Atlanta, GA 30301",28-Aug-52,28/08/1951
188242,60000,Tablets,60000,1,"93 Jefferson St, Dallas, TX 75001",29-Aug-52,29/08/1951
188243,60000,Tablets,60000,1,"650 13th St, Seattle, WA 98101",30-Aug-52,30/08/1951
188244,8000,Bluethoth Speakers,8000,1,"357 Cedar St, New York City, NY 10001",31-Aug-52,31/08/1951
188245,60000,Tablets,60000,1,"780 12th St, Atlanta, GA 30301",01-Sept-52,01/09/1951
188246,12000,Smart Watches,12000,1,"670 Pine St, Boston, MA 02215",02-Sept-52,02/09/1951
188247,12000,Smart Watches,12000,1,"510 Dogwood St, Austin, TX 73301",03-Sept-52,03/09/1951
188248,4000,Trimmer Shever,4000,1,"393 Chestnut St, Los Angeles, CA 90001",04-Sept-52,04/09/1951
188249,12000,Smart Watches,24000,2,"14 South St, Los Angeles, CA 90001",05-Sept-52,05/09/1951
188250,12000,Smart Watches,12000,1,"695 Willow St, Boston, MA 02215",06-Sept-52,06/09/1951
188251,12000,Smart Watches,12000,1,"412 13th St, San Francisco, CA 94016",07-Sept-52,07/09/1951
188252,12000,Smart Watches,12000,1,"554 Park St, New York City, NY 10001",08-Sept-52,08/09/1951
188253,60000,Tablets,60000,1,"751 2nd St, Boston, MA 02215",09-Sept-52,09/09/1951
188254,12000,Smart Watches,36000,3,"10 Washington St, Los Angeles, CA 90001",10-Sept-52,10/09/1951
188255,60000,Tablets,60000,1,"149 2nd St, San Francisco, CA 94016",11-Sept-52,11/09/1951
188256,12000,Smart Watches,36000,3,"733 Jackson St, Dallas, TX 75001",12-Sept-52,12/09/1951
188257,6500,Wireless Earbuds,6500,1,"928 6th St, Portland, ME 04101",13-Sept-52,13/09/1951
188258,12000,Smart Watches,12000,1,"210 Lincoln St, Los Angeles, CA 90001",14-Sept-52,14/09/1951
188259,60000,Tablets,60000,1,"131 6th St, Dallas, TX 75001",15-Sept-52,15/09/1951
188260,60000,Tablets,60000,1,"610 6th St, San Francisco, CA 94016",16-Sept-52,16/09/1951
188261,75000,Mobiles,75000,1,"1 Dogwood St, Dallas, TX 75001",17-Sept-52,17/09/1951
188262,12000,Smart Watches,36000,3,"703 Wilson St, Atlanta, GA 30301",18-Sept-52,18/09/1951
188263,60000,Tablets,60000,1,"814 Jackson St, Los Angeles, CA 90001",19-Sept-52,19/09/1951
188264,60000,Tablets,60000,1,"962 Madison St, Austin, TX 73301",20-Sept-52,20/09/1951
188265,150000,Laptops,150000,1,"594 Church St, New York City, NY 10001",21-Sept-52,21/09/1951
188266,60000,Tablets,60000,1,"877 Church St, San Francisco, CA 94016",22-Sept-52,22/09/1951
188267,12000,Smart Watches,12000,1,"757 13th St, Los Angeles, CA 90001",23-Sept-52,23/09/1951
188268,12000,Smart Watches,12000,1,"115 Forest St, Los Angeles, CA 90001",24-Sept-52,24/09/1951
188269,5000,Power bank,5000,1,"518 Pine St, Dallas, TX 75001",25-Sept-52,25/09/1951
188269,150000,Laptops,150000,1,"518 Pine St, Dallas, TX 75001",26-Sept-52,26/09/1951
188270,60000,Tablets,60000,1,"830 Lake St, San Francisco, CA 94016",27-Sept-52,27/09/1951
188271,4000,Trimmer Shever,4000,1,"805 Jefferson St, Los Angeles, CA 90001",28-Sept-52,28/09/1951
188272,8000,Bluethoth Speakers,8000,1,"19 Willow St, Los Angeles, CA 90001",29-Sept-52,29/09/1951
188273,150000,Laptops,150000,1,"357 Jackson St, Boston, MA 02215",30-Sept-52,30/09/1951
188274,60000,Tablets,60000,1,"390 Jefferson St, Portland, OR 97035",01-Oct-52,01/10/1951
188275,150000,Laptops,150000,1,"353 Jackson St, New York City, NY 10001",02-Oct-52,02/10/1951
188276,12000,Smart Watches,12000,1,"428 13th St, Atlanta, GA 30301",03-Oct-52,03/10/1951
188277,6500,Wireless Earbuds,6500,1,"18 Hill St, San Francisco, CA 94016",04-Oct-52,04/10/1951
188278,4000,Trimmer Shever,4000,1,"204 Maple St, Seattle, WA 98101",05-Oct-52,05/10/1951
188279,12000,Smart Watches,12000,1,"566 Dogwood St, Atlanta, GA 30301",06-Oct-52,06/10/1951
188280,5000,Power bank,5000,1,"987 14th St, Portland, OR 97035",07-Oct-52,07/10/1951
188281,6500,Wireless Earbuds,6500,1,"974 11th St, Seattle, WA 98101",08-Oct-52,08/10/1951
188282,4000,Trimmer Shever,4000,1,"718 Washington St, Dallas, TX 75001",09-Oct-52,09/10/1951
188283,6500,Wireless Earbuds,6500,1,"220 Ridge St, Austin, TX 73301",10-Oct-52,10/10/1951
188284,5000,Power bank,5000,1,"10 Johnson St, Los Angeles, CA 90001",11-Oct-52,11/10/1951
188285,12000,Smart Watches,12000,1,"177 Chestnut St, Los Angeles, CA 90001",12-Oct-52,12/10/1951
188286,12000,Smart Watches,12000,1,"847 5th St, Boston, MA 02215",13-Oct-52,13/10/1951
188287,6500,Wireless Earbuds,6500,1,"133 Hickory St, Boston, MA 02215",14-Oct-52,14/10/1951
188288,8000,Bluethoth Speakers,8000,1,"250 Adams St, San Francisco, CA 94016",15-Oct-52,15/10/1951
188289,6500,Wireless Earbuds,6500,1,"391 Lake St, Boston, MA 02215",16-Oct-52,16/10/1951
188290,4000,Trimmer Shever,4000,1,"105 Ridge St, Atlanta, GA 30301",17-Oct-52,17/10/1951
188291,12000,Smart Watches,12000,1,"82 Cherry St, Boston, MA 02215",18-Oct-52,18/10/1951
188292,12000,Smart Watches,12000,1,"481 Park St, San Francisco, CA 94016",19-Oct-52,19/10/1951
188293,4000,Trimmer Shever,8000,2,"942 10th St, Portland, OR 97035",20-Oct-52,20/10/1951
188294,12000,Smart Watches,24000,2,"580 Lincoln St, New York City, NY 10001",21-Oct-52,21/10/1951
188295,4000,Trimmer Shever,4000,1,"186 Jefferson St, Portland, OR 97035",22-Oct-52,22/10/1951
188296,8000,Bluethoth Speakers,8000,1,"331 Cherry St, San Francisco, CA 94016",23-Oct-52,23/10/1951
188297,5000,Power bank,5000,1,"619 South St, Los Angeles, CA 90001",24-Oct-52,24/10/1951
188298,60000,Tablets,120000,2,"217 Pine St, Austin, TX 73301",25-Oct-52,25/10/1951
188299,60000,Tablets,60000,1,"198 Adams St, Boston, MA 02215",26-Oct-52,26/10/1951
188300,5000,Power bank,5000,1,"738 Cedar St, San Francisco, CA 94016",27-Oct-52,27/10/1951
188301,2500,Wall Charger,2500,1,"418 West St, Los Angeles, CA 90001",28-Oct-52,28/10/1951
188302,4000,Trimmer Shever,4000,1,"68 Elm St, New York City, NY 10001",29-Oct-52,29/10/1951
188303,150000,Laptops,150000,1,"211 10th St, San Francisco, CA 94016",30-Oct-52,30/10/1951
188303,6500,Wireless Earbuds,6500,1,"211 10th St, San Francisco, CA 94016",31-Oct-52,31/10/1951
188304,8000,Bluethoth Speakers,8000,1,"217 Walnut St, New York City, NY 10001",01-Nov-52,01/11/1951
188305,12000,Smart Watches,12000,1,"200 1st St, Los Angeles, CA 90001",02-Nov-52,02/11/1951
188306,8000,Bluethoth Speakers,8000,1,"111 Lincoln St, San Francisco, CA 94016",03-Nov-52,03/11/1951
188307,75000,Mobiles,75000,1,"633 Forest St, San Francisco, CA 94016",04-Nov-52,04/11/1951
188308,12000,Smart Watches,48000,4,"470 Meadow St, San Francisco, CA 94016",05-Nov-52,05/11/1951
188309,12000,Smart Watches,12000,1,"879 Cherry St, Atlanta, GA 30301",06-Nov-52,06/11/1951
188310,12000,Smart Watches,12000,1,"462 North St, Dallas, TX 75001",07-Nov-52,07/11/1951
188311,5000,Power bank,5000,1,"430 Jefferson St, Los Angeles, CA 90001",08-Nov-52,08/11/1951
188312,12000,Smart Watches,24000,2,"292 Walnut St, Boston, MA 02215",09-Nov-52,09/11/1951
188313,60000,Tablets,60000,1,"979 Hickory St, Atlanta, GA 30301",10-Nov-52,10/11/1951
188314,4000,Trimmer Shever,4000,1,"8 Lakeview St, San Francisco, CA 94016",11-Nov-52,11/11/1951
188315,6500,Wireless Earbuds,6500,1,"302 2nd St, Boston, MA 02215",12-Nov-52,12/11/1951
188316,6500,Wireless Earbuds,6500,1,"392 Walnut St, Seattle, WA 98101",13-Nov-52,13/11/1951
188317,60000,Tablets,60000,1,"917 Madison St, San Francisco, CA 94016",14-Nov-52,14/11/1951
188318,6500,Wireless Earbuds,6500,1,"443 Sunset St, Dallas, TX 75001",15-Nov-52,15/11/1951
188319,12000,Smart Watches,12000,1,"314 Dogwood St, Dallas, TX 75001",16-Nov-52,16/11/1951
188320,4000,Trimmer Shever,4000,1,"266 Park St, San Francisco, CA 94016",17-Nov-52,17/11/1951
188321,12000,Smart Watches,12000,1,"365 Dogwood St, Seattle, WA 98101",18-Nov-52,18/11/1951
188322,4000,Trimmer Shever,4000,1,"310 13th St, New York City, NY 10001",19-Nov-52,19/11/1951
188323,5000,Power bank,5000,1,"206 Jackson St, Los Angeles, CA 90001",20-Nov-52,20/11/1951
188324,6500,Wireless Earbuds,6500,1,"822 9th St, Atlanta, GA 30301",21-Nov-52,21/11/1951
188325,60000,Tablets,60000,1,"319 Elm St, Atlanta, GA 30301",22-Nov-52,22/11/1951
188326,8000,Bluethoth Speakers,8000,1,"225 Park St, San Francisco, CA 94016",23-Nov-52,23/11/1951
188326,60000,Tablets,60000,1,"225 Park St, San Francisco, CA 94016",24-Nov-52,24/11/1951
188327,150000,Laptops,150000,1,"660 Chestnut St, Los Angeles, CA 90001",25-Nov-52,25/11/1951
188328,60000,Tablets,60000,1,"613 Lincoln St, Austin, TX 73301",26-Nov-52,26/11/1951
188329,6500,Wireless Earbuds,6500,1,"177 Lake St, Seattle, WA 98101",27-Nov-52,27/11/1951
188330,8000,Bluethoth Speakers,8000,1,"286 Elm St, Seattle, WA 98101",28-Nov-52,28/11/1951
188331,4000,Trimmer Shever,4000,1,"324 Dogwood St, Portland, OR 97035",29-Nov-52,29/11/1951
188332,12000,Smart Watches,12000,1,"346 7th St, New York City, NY 10001",30-Nov-52,30/11/1951
188332,4000,Trimmer Shever,4000,1,"346 7th St, New York City, NY 10001",01-Dec-52,01/12/1951
188333,12000,Smart Watches,12000,1,"374 Jefferson St, Atlanta, GA 30301",02-Dec-52,02/12/1951
188334,12000,Smart Watches,24000,2,"875 Lincoln St, Los Angeles, CA 90001",03-Dec-52,03/12/1951
188335,6500,Wireless Earbuds,6500,1,"407 Highland St, Seattle, WA 98101",04-Dec-52,04/12/1951
188336,4000,Trimmer Shever,4000,1,"697 Maple St, San Francisco, CA 94016",05-Dec-52,05/12/1951
188337,12000,Smart Watches,12000,1,"34 6th St, Seattle, WA 98101",06-Dec-52,06/12/1951
188338,60000,Tablets,60000,1,"12 Ridge St, San Francisco, CA 94016",07-Dec-52,07/12/1951
188339,2500,Wall Charger,2500,1,"560 12th St, Atlanta, GA 30301",08-Dec-52,08/12/1951
188340,8000,Bluethoth Speakers,8000,1,"386 Center St, Boston, MA 02215",09-Dec-52,09/12/1951
188340,12000,Smart Watches,12000,1,"386 Center St, Boston, MA 02215",10-Dec-52,10/12/1951
188341,5000,Power bank,5000,1,"836 1st St, Los Angeles, CA 90001",11-Dec-52,11/12/1951
188342,8000,Bluethoth Speakers,8000,1,"466 7th St, Boston, MA 02215",12-Dec-52,12/12/1951
188343,150000,Laptops,150000,1,"172 5th St, Boston, MA 02215",13-Dec-52,13/12/1951
188343,60000,Tablets,60000,1,"172 5th St, Boston, MA 02215",14-Dec-52,14/12/1951
188344,6500,Wireless Earbuds,6500,1,"72 Jackson St, Portland, OR 97035",15-Dec-52,15/12/1951
188345,150000,Laptops,150000,1,"590 14th St, San Francisco, CA 94016",16-Dec-52,16/12/1951
188345,60000,Tablets,60000,1,"590 14th St, San Francisco, CA 94016",17-Dec-52,17/12/1951
188346,12000,Smart Watches,12000,1,"633 Main St, New York City, NY 10001",18-Dec-52,18/12/1951
188347,6500,Wireless Earbuds,6500,1,"871 10th St, Los Angeles, CA 90001",19-Dec-52,19/12/1951
188348,8000,Bluethoth Speakers,8000,1,"169 7th St, San Francisco, CA 94016",20-Dec-52,20/12/1951
188349,60000,Tablets,60000,1,"50 4th St, San Francisco, CA 94016",21-Dec-52,21/12/1951
188350,6500,Wireless Earbuds,6500,1,"724 10th St, Boston, MA 02215",22-Dec-52,22/12/1951
188351,12000,Smart Watches,12000,1,"584 North St, Dallas, TX 75001",23-Dec-52,23/12/1951
188352,60000,Tablets,60000,1,"20 7th St, San Francisco, CA 94016",24-Dec-52,24/12/1951
188353,5000,Power bank,5000,1,"36 Forest St, San Francisco, CA 94016",25-Dec-52,25/12/1951
188354,12000,Smart Watches,12000,1,"54 River St, Boston, MA 02215",26-Dec-52,26/12/1951
188355,60000,Tablets,60000,1,"968 13th St, Boston, MA 02215",27-Dec-52,27/12/1951
188356,12000,Smart Watches,12000,1,"659 Hill St, Los Angeles, CA 90001",28-Dec-52,28/12/1951
188357,4000,Trimmer Shever,4000,1,"95 Highland St, Seattle, WA 98101",29-Dec-52,29/12/1951
188358,12000,Smart Watches,12000,1,"404 South St, Boston, MA 02215",30-Dec-52,30/12/1951
188359,6500,Wireless Earbuds,6500,1,"899 Dogwood St, Portland, OR 97035",31-Dec-52,31/12/1951
188360,6500,Wireless Earbuds,6500,1,"453 Wilson St, Seattle, WA 98101",01-Jan-53,01/01/1952
188361,60000,Tablets,60000,1,"724 Forest St, San Francisco, CA 94016",02-Jan-53,02/01/1952
188362,12000,Smart Watches,12000,1,"392 Madison St, New York City, NY 10001",03-Jan-53,03/01/1952
188363,12000,Smart Watches,12000,1,"332 Meadow St, Dallas, TX 75001",04-Jan-53,04/01/1952
188364,12000,Smart Watches,12000,1,"28 River St, New York City, NY 10001",05-Jan-53,05/01/1952
188365,60000,Tablets,60000,1,"47 Hill St, San Francisco, CA 94016",06-Jan-53,06/01/1952
188366,6500,Wireless Earbuds,6500,1,"821 13th St, Los Angeles, CA 90001",07-Jan-53,07/01/1952
188367,8000,Bluethoth Speakers,8000,1,"723 Main St, New York City, NY 10001",08-Jan-53,08/01/1952
188368,12000,Smart Watches,12000,1,"406 Park St, New York City, NY 10001",09-Jan-53,09/01/1952
188369,60000,Tablets,60000,1,"346 Hill St, San Francisco, CA 94016",10-Jan-53,10/01/1952
188370,12000,Smart Watches,12000,1,"491 Johnson St, San Francisco, CA 94016",11-Jan-53,11/01/1952
188371,12000,Smart Watches,12000,1,"885 6th St, Dallas, TX 75001",12-Jan-53,12/01/1952
188372,12000,Smart Watches,24000,2,"301 7th St, San Francisco, CA 94016",13-Jan-53,13/01/1952
188373,4000,Trimmer Shever,8000,2,"198 Washington St, San Francisco, CA 94016",14-Jan-53,14/01/1952
188374,60000,Tablets,60000,1,"787 Jackson St, Seattle, WA 98101",15-Jan-53,15/01/1952
188374,4000,Trimmer Shever,4000,1,"787 Jackson St, Seattle, WA 98101",16-Jan-53,16/01/1952
188375,60000,Tablets,60000,1,"570 Highland St, San Francisco, CA 94016",17-Jan-53,17/01/1952
188376,12000,Smart Watches,12000,1,"899 Meadow St, San Francisco, CA 94016",18-Jan-53,18/01/1952
188377,8000,Bluethoth Speakers,8000,1,"197 5th St, Seattle, WA 98101",19-Jan-53,19/01/1952
188378,12000,Smart Watches,12000,1,"818 1st St, Los Angeles, CA 90001",20-Jan-53,20/01/1952
188379,12000,Smart Watches,12000,1,"846 8th St, Los Angeles, CA 90001",21-Jan-53,21/01/1952
188380,8000,Bluethoth Speakers,8000,1,"344 2nd St, Los Angeles, CA 90001",22-Jan-53,22/01/1952
188380,12000,Smart Watches,12000,1,"344 2nd St, Los Angeles, CA 90001",23-Jan-53,23/01/1952
188381,12000,Smart Watches,12000,1,"245 West St, Los Angeles, CA 90001",24-Jan-53,24/01/1952
188382,12000,Smart Watches,12000,1,"686 Hickory St, San Francisco, CA 94016",25-Jan-53,25/01/1952
188383,8000,Bluethoth Speakers,8000,1,"853 Willow St, Los Angeles, CA 90001",26-Jan-53,26/01/1952
188384,6500,Wireless Earbuds,6500,1,"476 Church St, Boston, MA 02215",27-Jan-53,27/01/1952
188385,60000,Tablets,60000,1,"977 8th St, Los Angeles, CA 90001",28-Jan-53,28/01/1952
188386,6500,Wireless Earbuds,6500,1,"419 Willow St, Los Angeles, CA 90001",29-Jan-53,29/01/1952
188387,60000,Tablets,60000,1,"494 Hill St, San Francisco, CA 94016",30-Jan-53,30/01/1952
188388,8000,Bluethoth Speakers,8000,1,"773 River St, Los Angeles, CA 90001",31-Jan-53,31/01/1952
188389,12000,Smart Watches,12000,1,"3 Hickory St, Austin, TX 73301",01-Feb-53,01/02/1952
